state,Name,summit,broadrelief,steeprelief,lat,lon,broadcoord.X,broadcoord.Y,steepcoord.X,steepcoord.Y
South Dakota,Black Elk Peak,2208,784,584,43.8659,-103.5318,-103.85794906848,44.1006515534019,-103.536341160481,43.8738650066295
British Columbia,Golden Hinde,2197,2183,1744,49.6627,-125.747,-126.309293421845,50.0228199343251,-125.626276656631,49.7229215659674
Washington,Copper Butte,2179,1239,749,48.7025,-118.4656,-118.927521258953,49.0069142463982,-118.927521258953,49.0069142463982
British Columbia,Simpson Peak,2170,1195,1054,59.7234,-131.448,-131.989749455297,59.9939485191395,-131.483274813355,59.7190418842199
Serbia,Mid?or,2169,1690,1317,43.3947222222222,22.6819444444444,22.3246264497042,43.6545126925558,22.3246264497042,43.6545126925558
Aleutian Is.,Mount Vsevidof,2149,2149,2149,53.1256,-168.6938,-169.002019699585,53.309002397538,-169.002019699585,53.309002397538
Alaska,Mount Douglas,2149,2149,2103,58.8598,-153.5353,-154.11550715774,59.1574913584903,-154.11550715774,59.1574913584903
Nunavut,Mount Odin,2143,2135,2103,66.5468,-65.4289,-65.9157839792116,66.7391606381786,-65.9157839792116,66.7391606381786
Montana,West Butte,2129,1063,856,48.9316,-111.5324,-111.506652501471,48.9732755011397,-111.513500744491,48.9238202593404
Alaska,Mount Chiginagak,2111,2111,2053,57.1334,-156.9912,-157.407468699238,57.3567097177609,-157.407468699238,57.3567097177609
Iceland,Hvannadalshnúkur,2110,2110,1771,64.0141666666667,-16.6775,-17.1086336338268,64.2001592404444,-16.7325438130875,63.9832531022214
Montana,Bearpaw Baldy,2109,861,667,48.1487,-109.6509,-109.635787460264,48.1273397529052,-110.030734687616,48.4010100870118
Alaska,Copper Peak,2108,2024,2009,61.3297,-144.9599,-145.903842207207,61.7744787465569,-145.903842207207,61.7744787465569
Honduras,Pico Mogotón,2106,1388,1077,13.7630777777778,-86.3983166666667,-86.660894076625,14.0194954703296,-86.660894076625,14.0194954703296
Sweden,Kebnekaise ? Nordtoppen,2097,1574,1363,67.9044444444445,18.5269444444444,18.0309273025757,68.0882619307708,18.5230193327818,67.8805503930831
Baja California Sur,Sierra La Laguna High Point,2085,1628,1290,23.5391833333333,-109.954183333333,-110.178751259258,23.745382461471,-109.970291477879,23.5243294208939
Alaska,Double Peak,2078,2067,1761,60.7296,-152.5861,-153.739134801363,61.2803792709642,-152.53721423331,60.760239578604
Ukraine,Gora Goverla,2061,1393,1065,48.16,24.5002777777778,24.2038863289162,48.3577854228317,24.2038863289162,48.3577854228317
North Carolina,Mount Mitchell,2037,1443,1092,35.7649,-82.2651,-82.4961530653251,35.9530870926598,-82.4961530653251,35.9530870926598
North Carolina,Clingmans Dome,2025,1385,944,35.5629,-83.4986,-83.7290677941885,35.7510950655412,-83.5161903394561,35.5485229720586
North Carolina,Mount Guyot,2019,1564,1081,35.7052777777778,-83.2575,-83.4883797086721,35.8934672261161,-83.4883797086721,35.8934672261161
Alaska,Truuli Peak,2015,1791,1490,59.9129,-150.4348,-150.582570249253,59.9621392563223,-151.061884370087,60.2232818869526
Tennessee,Mount Le Conte,2010,1614,1192,35.6541666666667,-83.4366666666667,-83.6673981716516,35.8423581328064,-83.4156265747708,35.6668278810699
Alaska,Snow Tower,2003,2003,1984,58.1724,-133.4009,-133.92191287069,58.4458499656723,-133.395380356652,58.1528722292668
North Carolina,Mount Gibbes,2003,1442,1095,35.7391666666667,-82.285,-82.5159781808052,35.927354776299,-82.5159781808052,35.927354776299
Alaska,Mount Harper,1994,1250,1053,64.237,-143.8442,-144.86384311812,64.6690355100433,-143.853365552973,64.2173102340756
Alaska,Pogromni Volcano,1991,1991,1615,54.5705,-164.6926,-165.13062641484,54.8220993915197,-165.13062641484,54.8220993915197
Alaska,Isthmus Peak,1991,1875,1497,60.5772,-148.8915,-148.729070634352,60.6143023934364,-150.039342596391,61.1278399953584
Cuba,Pico Turquino,1974,1974,1678,19.9897611111111,-76.8359166666667,-77.0489361133184,20.1904824418141,-76.8312828723515,19.9715593554386
North Carolina,Richland Balsam,1954,1208,812,35.3672222222222,-82.99,-83.2199063858473,35.5554249889337,-82.9607749183143,35.3956555571592
Baja California Sur,Volcán Las Tres Vírgenes,1951,1723,1483,27.47,-112.5919,-112.814120792673,27.666778310045,-112.575966826819,27.4571393308706
Nunavut,Angilaaq Mountain,1944,1036,640,73.2298,-78.623,-79.2181095631933,73.3993384444118,-78.5059586563761,73.2567831117578
Nunavut,Devon Ice Cap High Point,1920,261,0,75.3429,-82.6186,-82.6145279976769,75.3506493491506,-83.3035912947576,75.5131558139484
New Hampshire,Mount Washington,1917,1571,1270,44.2705,-71.3032666666667,-71.2672801734182,44.233371378009,-71.2766527556559,44.2671220992723
North Carolina,Waterrock Knob,1917,1268,1009,35.4641666666667,-83.1377777777778,-83.3679616229764,35.652365620735,-83.3679616229764,35.652365620735
North Carolina,Roan High Knob,1915,1186,966,36.1044444444444,-82.1222222222222,-82.354272342921,36.2926180835651,-82.148255670844,36.076548862609
Nunavut,Kisimngiuqtuq Peak,1905,1905,1801,70.7993,-71.6502,-72.1569329144672,70.962583212692,-72.1569329144672,70.962583212692
Nunavut,Qiajivik Mountain,1905,1905,1777,72.1809,-75.909,-76.4643871803406,72.3476569563871,-75.8814144914693,72.133357139591
North Carolina,Mount Kephart,1895,1541,1181,35.6308333333333,-83.3897222222222,-83.6203861933875,35.8190257201506,-83.4183836390818,35.6682783960613
Panama,Cerro Tacarcuna,1875,1463,1104,8.1659,-77.2959,-77.6558050210286,8.52402100978471,-77.6558050210286,8.52402100978471
Baja California,Cerro La Sandía,1810,1586,1136,28.4073,-113.4387,-113.411697852918,28.4446981884027,-113.703135299765,28.6406957685546
Aleutian Is.,Tanaga Volcano,1806,1806,1806,51.8838,-178.1429,-178.402108514739,52.0427285165775,-178.402108514739,52.0427285165775
Aleutian Is.,Makushin Volcano,1800,1807,1459,53.8782,-166.9299,-167.243664531876,54.0615680855381,-167.036990734532,53.8665173849656
California,Junipero Serra Peak,1788,1566,1137,36.1457,-121.4191,-121.866100746888,36.5049416433078,-121.866100746888,36.5049416433078
Alaska,Frosty Peak,1769,1769,1540,55.0672,-162.8351,-163.280018956144,55.3201960081365,-163.280018956144,55.3201960081365
New Hampshire,Mount Adams,1767,1475,1172,44.3205555555556,-71.2916666666667,-71.551029500257,44.5058728479546,-71.2775773401331,44.2654331111813
Hawaiian Is.,Pu?u Kukui,1764,1764,1429,20.8904,-156.5863,-156.993931967765,21.2710207513145,-156.993931967765,21.2710207513145
Alaska,Chunekukleik Mountain,1762,1740,1638,59.2919,-135.9529,-135.848436179359,59.2242187565536,-135.88784847445,59.2197560318712
Nicaragua,Volcán San Cristóbal,1745,1720,1392,12.7026,-87.0057,-86.9883417259168,12.7467563603402,-87.2671215584423,12.9590501993345
Virginia,Mount Rogers,1741,1000,646,36.6601,-81.5449,-81.5522285320055,36.6857369813495,-81.5494304590427,36.6699673161053
Aleutian Is.,Great Sitkin Volcano,1740,1740,1740,52.0763,-176.1108,-176.371128323294,52.2352213133256,-176.371128323294,52.2352213133256
California,Santiago Peak,1734,1470,1276,33.7105,-117.5342,-117.921484286233,34.0343208460516,-117.921484286233,34.0343208460516
Aleutian Is.,Mount Cleveland,1730,1730,1730,52.823,-169.9465,-170.252263335691,53.0065966150396,-170.252263335691,53.0065966150396
Yukon,Manuel Peak,1722,1070,890,67.9833,-136.5833,-136.989391026572,68.1340092630686,-136.58652457482,67.9753652695488
Nunavut,McBeth-Inugsuin Peak,1721,1549,1029,69.6524,-69.3059,-69.7849622232862,69.8157466033398,-69.2982761341263,69.7222738074487
Galápagos,Volcán Wolf,1707,1707,1606,0.0419444444444444,-91.3344444444444,-91.4917852182415,0.200073182520059,-91.4917852182415,0.200073182520059
Veracruz,Sierra de Santa Martha,1690,1570,1171,18.3455,-94.8576,-94.819513900861,18.3705674666212,-95.3934984234922,18.8554243353805
Baja California Sur,Cerro Giganta,1690,1578,1401,26.1064,-111.5844,-111.77898550707,26.2806070351709,-111.571252018687,26.1205252497417
Tennessee,Thunderhead Mountain,1684,1309,945,35.5686111111111,-83.7063888888889,-83.9321041603227,35.7516776493253,-83.7109678943619,35.5874030647768
Alaska,Mount Tozi,1682,1229,1060,65.6865,-150.9498,-151.74106274764,66.0080925459285,-150.91533142487,65.673805837587
North Carolina,Big Bald,1681,1113,859,35.9897222222222,-82.4902777777778,-82.721989148268,36.1779004141251,-82.4968774587389,36.0068905439019
Wyoming,Panorama Point,1656,42,0,41.0077,-104.0314,-104.034312420207,41.0099961356429,-104.461380278281,41.3311075382961
Labrador,Mount Caubvick,1652,1614,1214,58.8877851851852,-63.7097481481482,-63.9858294452199,59.0279391387078,-63.8330980979481,58.9249369427502
Alaska,Veniaminof Peak,1643,1643,1476,57.0151,-134.9882,-135.659680789245,57.37569284113,-135.659680789245,57.37569284113
Washington,Round Mountain,1629,1549,1478,48.3265,-121.7507,-121.811563186532,48.3061145896278,-121.754272415333,48.3083788692936
New York,Mount Marcy,1629,1121,760,44.1127666666667,-73.9237333333333,-74.1436040497753,44.2695546539946,-73.9744168730837,44.1482593005517
Tasmania,Mount Ossa,1617,1232,986,-41.8708333333333,146.033333333333,145.840493248288,-41.7270229974335,145.996681314659,-41.823965314271
Alaska,Mount Prindle,1611,917,773,65.461,-146.4758,-146.561905396747,65.4408408940036,-147.372600949228,65.8261358022674
Aleutian Is.,Mount Carlisle,1610,1610,1610,52.8913,-170.058,-170.364246932495,53.0748935166437,-170.364246932495,53.0748935166437
Maine,Katahdin,1606,1434,1188,45.9044,-68.9213333333333,-69.1712797052503,46.0765514376415,-69.1712797052503,46.0765514376415
Alaska,Kuskokwim High Point,1600,1477,1302,60.1159,-159.3241,-159.602844559424,60.2530669315771,-159.602844559424,60.2530669315771
Hawaiian Is.,Kawaikini,1598,1483,1284,22.0586,-159.4973,-159.651834731799,22.2013498550673,-159.651834731799,22.2013498550673
New Hampshire,Mount Lafayette,1598,1310,1069,44.1605555555556,-71.6444444444444,-71.6991629469189,44.1864164506209,-71.6647646025159,44.1751781718369
Yukon,Cap Mountain,1577,1319,1053,63.4063,-123.2061,-123.632079399101,63.5950045907582,-123.203997242935,63.4251842908356
Tennessee,Unaka Mountain,1576,1056,791,36.1338888888889,-82.2969444444444,-82.5290818186678,36.322061358317,-82.2980001303815,36.153310000803
Aleutian Is.,Gareloi Volcano,1573,1573,1573,51.788,-178.794,-179.052655906414,51.9469320983355,-179.052655906414,51.9469320983355
New York,Algonquin Peak,1559,1029,871,44.1436111111111,-73.9866666666667,-74.206652458947,44.3003980208736,-73.9936043430092,44.1543655063011
Panama,Cerro Hoya,1559,1534,1175,7.3179,-80.681,-80.9955272000857,7.63241234866578,-80.9955272000857,7.63241234866578
Aleutian Is.,Korovin Volcano,1533,1533,1533,52.3816,-174.1653,-174.418406792894,52.5347779917004,-174.418406792894,52.5347779917004
Alaska,Black Mountain,1530,1081,911,68.5598,-160.3281,-160.701948709711,68.6946254639245,-160.338264581833,68.5493553100728
Oklahoma,Black Mesa,1516,199,161,36.9318,-102.9979,-103.007047331356,36.9267084647915,-102.990211526267,36.9289613010196
Hawaiian Is.,Kamakou,1512,1512,1380,21.1065,-156.8682,-157.276430733518,21.4871055540616,-157.276430733518,21.4871055540616
North Carolina,Gregory Bald,1509,1168,797,35.5205555555556,-83.8652777777778,-84.090857522718,35.7036239302787,-83.8726075675694,35.5032952970988
New Hampshire,South Twin,1493,1109,779,44.1877777777778,-71.5544444444444,-71.8132205778772,44.3731007550564,-71.5185096170159,44.1483987160802
West Virginia,Spruce Knob,1482,932,648,38.69985,-79.5329,-79.4927122205615,38.7200665323174,-79.5185886648902,38.6975520246491
New York,Whiteface Mountain,1482,1223,1122,44.3658333333333,-73.9030555555556,-74.1238759066176,44.5226124719755,-73.8786572015011,44.3608361015297
New York,Dix Mountain,1481,1187,787,44.0825,-73.7866666666667,-74.0449804867344,44.2678274800736,-73.7975901639515,44.0768746108758
Alaska,Kootznoowoo Peak,1478,1477,1392,57.7891,-134.4546,-134.970020394068,58.0625822251307,-134.478549112636,57.7763029922208
New Hampshire,Carter Dome,1475,1161,824,44.2675,-71.1791666666667,-71.4382945788139,44.4528195647587,-71.2590347514512,44.2865960553959
Guadeloupe,La Grande Soufrière,1467,1467,1046,16.04495,-61.6638444444444,-61.8006970798094,16.1769780422783,-61.8006970798094,16.1769780422783
New Hampshire,Mount Moosilauke,1463,1220,881,44.0233333333333,-71.8313888888889,-72.089443995059,44.2086633421799,-71.8111156848654,44.0379563108217
Georgia,Brasstown Bald,1458,895,753,34.8744,-83.8111,-83.8265802719856,34.8931932185551,-83.8211088470616,34.8819262842405
Alaska,Mount Angayukaqsraq,1448,1148,850,67.7083,-159.4053,-159.790554714424,67.851617749994,-159.439875433616,67.6951610480721
Dominica,Morne Diablotins,1447,1447,1446,15.5038888888889,-61.3980555555556,-61.5345426786616,15.635925047068,-61.5345426786616,15.635925047068
Alaska,Mount Osborn,1437,1427,1159,64.9922,-165.3294,-165.627368129758,65.1175174038879,-165.627368129758,65.1175174038879
New Hampshire,Mount Carrigain,1426,1191,821,44.0936111111111,-71.4469444444445,-71.7053069380827,44.2789381161514,-71.4297770358259,44.0834850821909
New York,Giant Mountain,1411,1245,1028,44.1611111111111,-73.7202777777778,-73.978936568534,44.3464352293311,-73.978936568534,44.3464352293311
Alaska,Mount Reid,1400,1398,1199,55.7065,-131.2472,-131.736337165259,55.9791589305916,-131.736337165259,55.9791589305916
Martinique,Montagne Pelée,1395,1395,1247,14.8091666666667,-61.1655555555556,-61.3012208580054,14.9393152445222,-61.3012208580054,14.9393152445222
Saskatchewan,Saskatchewan High Point,1392,147,0,49.5511111111111,-109.987222222222,-110.000557593888,49.5491772428316,-110.260667275926,49.7286775789091
Alaska,Koniag Peak,1378,1378,1212,57.3548,-153.3235,-153.716079257018,57.5652496356545,-153.716079257018,57.5652496356545
Great Britain,Ben Nevis,1345,1345,1326,56.7969444444444,-5.00361111111111,-5.2232057190137,56.9168611913892,-5.2232057190137,56.9168611913892
Vermont,Mount Mansfield,1340,1197,1060,44.5438,-72.8144,-73.0747584774695,44.7291077194673,-73.0747584774695,44.7291077194673
Puerto Rico,Cerro de Punta,1338,1194,935,18.1722,-66.5917,-66.7161202139361,18.2904708274842,-66.7161202139361,18.2904708274842
California,Copernicus Peak,1336,1018,739,37.3468,-121.63,-122.084114663857,37.7059316775984,-121.641794804678,37.3531516615756
Bolivia,Serrania de Santiago,1320,983,913,-18.1197222222222,-60.0202777777778,-60.1338289832229,-18.0092365941469,-60.01342658287,-18.140276493683
Aleutian Is.,Herbert Volcano,1311,1311,1311,52.7405,-170.1142,-170.419381812003,52.9241003554519,-170.419381812003,52.9241003554519
Guadalupe I.,Isla Guadalupe High Point,1310,1310,1310,29.1016,-118.3132,-118.480628313854,29.2478802271103,-118.480628313854,29.2478802271103
Great Britain,Ben Macdui,1309,950,749,57.0699888888889,-3.66906388888889,-3.72079217722301,57.1024401217578,-3.67540958836762,57.0620416044521
Aleutian Is.,Mount Kanaga,1307,1307,1307,51.9238,-177.1623,-177.42174016536,52.0827270204675,-177.42174016536,52.0827270204675
Aleutian Is.,Mount Akutan,1296,1296,1240,54.133,-165.9854,-166.418755262825,54.3846303887043,-166.418755262825,54.3846303887043
Maine,Sugarloaf Mountain,1294,1064,778,45.0317333333333,-70.3132666666667,-70.5758421712772,45.2170200662198,-70.5758421712772,45.2170200662198
Vermont,Killington Peak,1289,1082,544,43.6047222222222,-72.8202777777778,-73.0765249670159,43.7900700846755,-72.8497113532997,43.6395954152929
Virginia,Apple Orchard Mountain,1287,1063,857,37.5172222222222,-79.5111111111111,-79.7212371115341,37.683404600488,-79.7212371115341,37.683404600488
Québec,Mont Jacques-Cartier,1272,803,528,48.9875611111111,-65.9481777777778,-66.1238067545102,49.1014011608124,-65.928696788069,49.0161091257832
New York,Slide Mountain,1274,1101,724,41.9991833333333,-74.3858666666667,-74.3266737203455,41.989309756134,-74.3447711979609,41.9960699399815
Kentucky,Black Mountain,1262,742,502,36.9142,-82.8938,-82.9139508723087,36.9430783372267,-82.9335848766229,36.9205460786836
Cuba,Gran Piedra,1249,1249,1049,20.0115,-75.627,-75.8498217188659,20.2210609456363,-75.8498217188659,20.2210609456363
Hawaiian Is.,Ka?ala,1237,1237,1098,21.5079,-158.1426,-158.492614411276,21.8355081082785,-158.15162260902,21.4881659155192
St.Vincent,La Soufrière,1234,1234,1234,13.3477388888889,-61.1761055555556,-61.3047121522493,13.4726680469243,-61.3047121522493,13.4726680469243
Virginia,Hawksbill,1234,1034,728,38.5552777777778,-78.3952777777778,-78.572577697802,38.6931971477941,-78.3944168332144,38.5987433478019
Colorado,Mount Sunflower,1232,40,0,39.022,-102.0371,-102.038659070075,39.0297916543036,-102.316651603393,39.2388846982183
Surinam,Julianatop,1230,1081,909,3.68277777777778,-56.5355555555556,-56.6505661446342,3.79784645151659,-56.5312798313812,3.67350835954421
Alaska,Peak 4030,1228,847,618,64.4535,-159.4152,-159.664741782934,64.5612410570973,-159.435243841579,64.4493276432948
Aleutian Is.,Anvil Peak,1221,1221,1221,51.9859,179.6021,179.432191132452,52.0923225953177,179.432191132452,52.0923225953177
Aleutian Is.,Kiska Volcano,1220,1220,1220,52.1027,177.603,177.432645945093,52.2091199587483,177.432645945093,52.2091199587483
Great Britain,Ben Lawers,1214,1108,1023,56.5455555555556,-4.22083333333333,-4.43993937057512,56.6649384752535,-4.19540086964837,56.5304207068258
Baja California,Isla Cedros High Point,1200,1200,1155,28.1301,-115.2206,-115.418745422288,28.3042448582858,-115.418745422288,28.3042448582858
Labrador,Mealy Mountains High Point,1190,740,574,53.6465,-58.5536,-58.5073805469375,53.6672011602929,-58.567878813589,53.613300026139
Great Britain,Càrn Eige,1183,1097,915,57.2876583333333,-5.11607777777778,-5.33860007300744,57.4075619719357,-5.13059104164859,57.2955145369599
Québec,Mont Raoul-Blanchard,1175,736,509,47.3097222222222,-70.8317111111111,-71.0617645929474,47.4637944279137,-71.0617645929474,47.4637944279137
Belize,Doyle's Delight,1174,696,322,16.4941333333333,-89.0455777777778,-89.0235216468441,16.4837855097761,-89.0399112906976,16.4928229689954
British Columbia,Mount Moresby,1164,1164,1164,53.0191,-132.0856,-132.371427616571,53.1907896619676,-132.371427616571,53.1907896619676
St.Kitts-Nevis,Mount Liamuiga,1156,1156,1126,17.3684166666667,-62.8029777777778,-62.9407846084147,17.5004239829005,-62.7877802358997,17.3830085688657
Chiapas,Tabasco High Point,1140,1112,1008,17.4105555555556,-92.8394444444444,-92.8479597353679,17.3617180223135,-92.8950048622945,17.359451613351
Cuba,Pico San Juan,1140,1029,470,21.9853,-80.1327,-80.1597569108402,21.9465096694332,-80.2373014607642,22.0842005872152
Québec,Mont Yapeitso,1135,451,408,52.3223,-70.4451,-70.5939008127995,52.4131981128727,-70.4432664854208,52.3279167735015
Rondônia,Pico do Tracuá,1126,764,501,-10.8316666666667,-63.5769444444445,-63.6720683492006,-10.7358678653894,-63.5600702822667,-10.8601889132025
Québec,Mont Veyrier,1104,362,310,51.5309,-68.0763,-68.2400113387836,51.6333844822129,-68.0883349854944,51.5391234730101
Great Britain,Snowdon,1085,1082,1025,53.0684972222222,-4.07623055555556,-4.24003876599837,53.1676316390653,-4.24003876599837,53.1676316390653
South Carolina,Sassafras Mountain,1083,693,369,35.0651,-82.7773,-83.0063501762045,35.253314613841,-82.7865621236109,35.050722711581
Tennessee,Cross Mountain,1077,815,732,36.1983333333333,-84.2305555555556,-84.447129542246,36.3722038247602,-84.2187145729924,36.1944125033828
North Dakota,White Butte,1069,120,0,46.387,-103.3027,-103.295614508962,46.3896536355939,-103.533534500032,46.5446035436069
Massachusetts,Mount Greylock,1063,862,742,42.6373,-73.1659,-73.1426689579257,42.6499455310875,-73.1548669080149,42.6319432365021
Revillagigedo Is.,Volcán Everman,1050,1015,740,18.8,-110.9833,-111.078450263175,18.8923508310302,-110.981165881171,18.7794470006933
Labrador,Man O'War Peak,1050,1050,702,56.9686,-61.6692,-61.9308564124101,57.10881767674,-61.5887376250706,56.9608963207746
Ireland,Carrauntoohil,1039,1037,965,51.9994444444444,-9.74277777777778,-9.89109211528011,52.0922352283542,-9.71970703962529,51.9844782112823
Maryland,Hoye-Crest,1027,296,222,39.2374,-79.4855,-79.5077953513549,39.2335697278478,-79.4933183497409,39.2380752852834
Tennessee,Frozen Head,1013,619,566,36.1225,-84.4577777777778,-84.4863842683402,36.1308328274536,-84.6757032913261,36.2973617413636
Alaska,Blackburn Hills,1004,938,816,63.4107,-159.6559,-159.889234761702,63.5148894021303,-159.648195257091,63.4051825183596
South Carolina,Hogback Mountain,982,692,622,35.17,-82.2905555555556,-82.2669028168222,35.1601278128814,-82.2861103772186,35.1601300305912
Pennsylvania,Mount Davis,979,269,267,39.786,-79.1768,-79.1934351893032,39.784422662168,-79.3572329799132,39.9238841455089
Great Britain,Scafell Pike,978,930,906,54.4541666666667,-3.21166666666667,-3.2522692733267,54.4304879208115,-3.24072844000584,54.4529503864436
Northern Marianas,Mount Agrihan,977,977,975,18.7681,145.6732,145.586422530211,18.8525954610503,145.683679831776,18.762272571557
St.Lucia,Mount Gimie,950,949,783,13.8636111111111,-61.0116666666667,-61.1467591889448,13.9937727205679,-61.1467591889448,13.9937727205679
Trinidad-Tobago,Aripo Peak,940,928,787,10.7230777777778,-61.24745,-61.450669039484,10.9244792415568,-61.2471300219749,10.7392151433802
Québec,Mont Tremblant,932,717,386,46.2488888888889,-74.5594444444444,-74.7736551534841,46.3951032486602,-74.5688406265938,46.2176261035697
Montserrat,Soufriere Hills Volcano,914,914,888,16.7122222222222,-62.1755555555556,-62.3128785069759,16.8442399686684,-62.3128785069759,16.8442399686684
Alaska,Kusilvak High Point,885,700,636,62.9285,-161.7461,-161.717279692954,62.9079965005219,-162.013654887416,63.0490520227252
Yukon,Melville Hills High Point,876,134,0,69.2425,-121.5391,-121.756333970431,69.3202195415216,-121.756333970431,69.3202195415216
NA,Mount Scenery,870,870,870,17.6347222222222,-63.2377777777778,-63.3757871092971,17.7667252200502,-63.3757871092971,17.7667252200502
French Guiana,Bellevue de L'Inini,851,703,313,3.54388888888889,-53.5747222222222,-53.6495654611981,3.62016644099497,-53.5843072033674,3.5161709670337
Paraguay,Cerro Tres Kandú,842,689,647,-25.9019444444444,-56.16,-56.1716285797359,-25.9214860376013,-56.2364510289906,-25.8312024602888
Grenada,Mount Saint Catherine,840,839,685,12.1622611111111,-61.675,-61.9123046163399,12.3944320899971,-61.6846936145784,12.1685434960575
Arkansas,Signal Hill,839,719,582,35.1671,-93.6447,-93.6378415559795,35.1434390932689,-93.7339654992982,35.2403022605749
Manitoba,Baldy Mountain,831,107,0,51.47,-100.72,-100.808833257546,51.5269063335617,-100.808833257546,51.5269063335617
New Brunswick,Mount Carleton,820,570,326,47.3780277777778,-66.8761055555555,-67.0859532566172,47.5190049276474,-66.9066304282781,47.3820263041265
Newfoundland,The Cabox,812,774,451,48.8331,-58.4843,-58.5207497367805,48.85175320695,-58.4866853092054,48.8674953513592
Oklahoma,Sugar Loaf Mountain,780,629,574,35.0263888888889,-94.4686111111111,-94.558821210819,35.100944270828,-94.558821210819,35.100944270828
North Dakota,Boundary Butte,774,72,0,48.9994444444444,-100.43,-100.531747487289,49.0674240296421,-100.531747487289,49.0674240296421
Northwest Territories,Melville Island High Point,762,236,217,75.3694,-115.0827,-115.073300627593,75.3762532980944,-115.349263896165,75.4365744038331
Alabama,Cheaha Mountain,733,460,337,33.4854,-85.8086,-85.8212452058196,33.5018536478163,-85.8158635154644,33.4928380280118
New York,Mount Frissell,727,566,445,42.0496,-73.4828,-73.720997283696,42.2256753698645,-73.720997283696,42.2256753698645
Northwest Territories,Durham Heights,724,709,290,71.1358,-122.9531,-123.191297026621,71.2134880995712,-123.191297026621,71.2134880995712
Falkland Is.,Mount Usborne,705,666,579,-51.6919444444444,-58.8338888888889,-58.9321653046343,-51.6294825787951,-58.8419132040724,-51.6812036960808
Minnesota,Eagle Mountain,702,153,0,47.8974,-90.5606,-90.563341289661,47.8910593668723,-90.62692494924,47.9427542228489
Ontario,Ishpatina Ridge,693,317,186,47.3169444444444,-80.7488888888889,-80.7291167757531,47.3124004331117,-80.7621833272014,47.3236446934843
Alaska,Tooth Benchmark,673,404,211,63.592,-170.3804,-170.351884338025,63.6046910484346,-170.563932203087,63.6741015060784
Pennsylvania,Shade Mountain - Snyder County High Point,667,476,234,40.6988888888889,-77.2216666666667,-77.2327322425815,40.7152326036087,-77.2386416705916,40.6837140151945
Aleutian Is.,Buldir Volcano,656,656,656,52.3482,175.9105,175.741116658039,52.4535387602415,175.741116658039,52.4535387602415
Northwest Territories,Victoria Island High Point,655,197,0,71.8528,-112.6073,-112.625843371191,71.8492591931936,-112.791745509878,71.9096645800862
Maryland,Quirauk Mountain,652,452,194,39.6966666666667,-77.5125,-77.5324959576649,39.6992318457553,-77.5237510047514,39.6969813502815
Ontario,Kwagama Hill,642,324,156,47.4147222222222,-84.5588888888889,-84.6434563004485,47.4720309001944,-84.6434563004485,47.4720309001944
Nunavut,Mathiassen Mountain,625,184,180,64.7403,-83.1573,-83.1422883429613,64.742227686486,-83.2842590083318,64.795991201322
Michigan,Mount Arvon,603,146,0,46.7557,-88.1553,-88.1518310620378,46.7625815356994,-88.2435514208887,46.816520717354
Michigan,Mount Curwood,603,102,0,46.7030555555556,-88.2394444444444,-88.3276098606803,46.7638768974807,-88.3276098606803,46.7638768974807
Netherlands Leeward Is.,Mazinga,600,605,600,17.4763888888889,-62.9597222222222,-63.0976107266716,17.6083944601653,-63.0976107266716,17.6083944601653
Wisconsin,Timms Hill,595,46,0,45.4508,-90.1954,-90.262377404966,45.4981526954661,-90.262377404966,45.4981526954661
Michigan,Summit Peak,595,152,0,46.7472222222222,-89.7716666666667,-89.7681991371981,46.7406104231911,-89.8402350918351,46.7945632239204
Wisconsin,Rib Mountain,586,226,0,44.9208333333333,-89.695,-89.6892363901333,44.9294266992189,-89.7526064519405,44.9631564327162
Greenland,Point 574,574,0,0,82,-59.1667,-59.4866286262407,82.0451439918469,-59.4866286262407,82.0451439918469
Wisconsin,Mount Whittlesey,571,164,0,46.3008333333333,-90.6175,-90.6818683532946,46.3462012972319,-90.6818683532946,46.3462012972319
Ontario,Sleeping Giant,563,384,384,48.3508333333333,-88.8975,-88.9884768222952,48.4116351063573,-88.9040439259136,48.3532162985292
New Jersey,High Point,549,373,198,41.3209,-74.6616,-74.6745614895678,41.3336401018488,-74.6566434018713,41.3201345361547
Missouri,Taum Sauk Mountain,540,165,0,37.5713,-90.7291,-90.8108435429643,37.6369090055626,-90.8108435429643,37.6369090055626
Ontario,Silver Peak,539,337,192,46.1111111111111,-81.2894444444444,-81.3656410593675,46.1638504713179,-81.2782561486166,46.1076468811407
Nova Scotia,White Hill,534,137,0,46.7040166666667,-60.5987555555556,-60.7027847836391,46.7764289842555,-60.7027847836391,46.7764289842555
Wisconsin,Blue Mounds,524,232,0,43.0280555555556,-89.8525,-89.8593104328764,43.0365617074615,-89.9114968469833,43.0725523956862
British Virgin Is.,Mount Sage,521,521,521,18.4094722222222,-64.6555777777778,-64.7802632057144,18.527649141784,-64.7802632057144,18.527649141784
Michigan,Grove Hill,521,55,0,44.1375,-85.3447222222222,-85.3369113017484,44.1408746121192,-85.3994318707147,44.1768604747767
Michigan,Briar Hill,519,143,0,44.3661111111111,-85.6794444444444,-85.6798835935356,44.374795452237,-85.739516856587,44.4085270705691
Minnesota,Moose Mountain,515,336,197,47.6511111111111,-90.735,-90.8008788954451,47.6965574709763,-90.7342679947173,47.6448601762531
